IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,India +,BTN,Bhutan,CO2,35.129656044643,37.135271162295,40.325840229949,42.364158134801,43.181520504645,42.768471348615,44.625774025593,47.089768270248,49.705602303385,51.317685663046,51.814177040116,78.174656553332,77.776346239751,78.951345378367,77.522106111485,82.500132990672,83.113848478967,128.81095854401,133.74234291326,135.51848949376,181.23040110395,188.4438471559,186.62879816402,199.73001832441,258.71900378949,322.11537337886,359.47756654027,379.97337343742,397.84687450257,402.6673379056,407.24180638764,434.71632801871,471.03374159615,480.05170079296,481.02132825096,518.47540581783,544.50003941905,558.72436336525,563.13577549533,788.05463842251,895.83758408777,1100.071838506,1048.1794689636,1099.6082779081,1122.333418581,1304.6839986024,1419.258610529,1544.4100914817,1794.914877955,1964.0607919779,1736.9268866489,1870.2689736383,1926.685584693,1986.6744232507
Non-Annex_I,Southern_Africa,BWA,Botswana,CO2,153.42087459057,153.52401575849,197.01143544107,262.3044561768,453.17872066243,560.60611914594,817.85363683863,933.48057567362,1054.5475036637,1200.6201945621,1267.8095967524,1385.7087802882,1445.8963663112,1416.8043878168,1411.8100835575,1511.1851661712,1738.0599703838,1803.614097237,2164.1396358589,2385.2133509145,2822.6397424954,2791.8453683637,3397.2270035279,3350.6172345785,3212.4486906275,3341.5480734551,3012.0042493154,3215.5620737205,3827.1657855998,4032.873518786,4099.235910744,3955.3391855366,4174.8733862154,4134.9586187737,4053.0167232609,4390.298381132,4148.1440423394,4422.4086309001,4508.8869055306,4122.6571082253,3373.9787005639,4004.5145318492,3512.3415451982,5512.1982216192,7136.7188029272,7087.6801756115,6750.652976218,7443.1150605257,8205.7337310792,7337.0794044839,6088.4705775442,6596.4035645279,7282.6567510859,7424.6982184685
Non-Annex_I,Western_Africa,CAF,Central African Republic,CO2,75.609303775862,75.638492404018,75.384968661409,77.902676550944,83.863953169708,86.958608288659,90.143992820149,93.18731649943,94.721054517062,108.7731568137,106.96060525384,131.85831407662,131.92820251894,154.05850733451,139.54007253767,139.24562187939,174.05315640435,223.35071029606,205.54583607798,189.99407573542,158.93270041467,209.34968704841,169.12354422445,184.05068409937,193.02347237611,198.29843810555,215.8114174319,215.94360016401,220.03837579823,226.46690237603,258.46782195157,271.53955018705,277.63045347057,262.24197455218,256.16172976346,252.87084410668,270.35133850333,267.68085293556,201.35360777964,196.05545647213,200.80788838615,219.38653590001,224.01077484214,150.65034416232,162.07846717486,231.46953081355,249.16122105291,259.33227194821,269.23848615497,291.48820463869,303.14690532687,308.42203768858,352.81309644074,368.37759335892
Annex_I,Canada,CAN,Canada,CO2,358127.19566959,365785.10677002,383035.53292775,401982.07574087,410057.86005027,400214.30532699,413362.92757821,427871.77106168,431029.90056484,445196.21681917,450430.66969348,431773.52424305,413774.01463154,407423.8776026,426778.37382299,426650.00880061,416580.39275211,429318.15578797,460339.80316614,475470.66026721,440475.27738339,434521.59478409,447281.98467429,446627.30229742,463853.07295403,475914.70599726,489835.04501607,505607.14600834,513801.85220695,523395.25225334,543044.77753858,534309.70774754,554030.93244882,573683.9081603,559729.25854436,581095.74145834,573541.06347033,594020.21911279,574562.51008784,541804.17775216,561603.2638505,575891.46187484,567270.45463688,575245.30828617,580482.76066505,577129.58183036,575871.06643145,593044.24312395,613658.22437681,607249.57057845,546675.12591608,561625.86325665,575321.31181111,575011.96267493
Annex_I,OECD_Europe,CHE,Switzerland,CO2,41453.345590985,43409.277775836,44107.606316717,47735.587371203,43044.504931509,40634.158698985,42319.969948885,42742.886554015,43948.995019224,42629.78414217,43393.626796953,41015.219251034,38797.523621703,42892.620941672,42380.555112004,45576.990493869,45482.732496679,43891.178086325,43846.192947242,43656.659172837,44809.453093533,47124.621325874,47083.12039671,44769.631007726,43836.665009419,44622.79644576,45172.55328463,43884.943293345,45342.986444692,45607.134990612,44799.886124353,46223.505423952,44597.91706994,45887.706344405,46429.372618424,47061.77232317,46628.832147315,44647.559679391,46017.876907191,44653.923469559,46335.021004252,42298.624218711,43609.019700881,44616.835720778,40909.738443617,40232.981935703,40789.675692002,39806.876486458,38501.31963155,38379.155892878,35886.782084736,37579.242747628,34413.314818507,34221.712860142
Non-Annex_I,Rest South America,CHL,Chile,CO2,28389.75373832,30835.872685742,32177.496638385,32093.892144322,30262.687396427,27466.784780853,28098.169752397,26194.253048206,26897.727385515,28528.427973481,28382.128906399,25895.300266454,21892.65428721,22395.878662467,23629.01254802,22832.978580641,23105.833360412,23341.151577916,28279.575057576,33972.531605458,33217.534556353,31788.931411443,32871.332390128,34902.927254815,38135.248897258,41785.29113924,47887.934727132,54352.561678554,54856.513270289,57390.241071236,53851.645563653,51657.303067075,52192.203778874,54119.40857046,58493.758500036,59136.121031097,60353.124285706,67744.884853805,71316.874282021,68218.093346229,72315.4260034,79067.609996806,81340.377529318,85402.030381543,78695.431722798,84348.747518666,88831.899850512,89717.197372061,89784.791418506,95215.155860369,87478.195442537,89074.291452816,88845.033807743,83999.23167218
Non-Annex_I,China +,CHN,China,CO2,909976.24167306,913419.35714632,973909.87452625,1013661.3700054,1031209.3547009,1182598.5839913,1230625.7311739,1383522.2098394,1559421.1640942,1597352.7974881,1563216.1802777,1549103.3745468,1619324.5149478,1704076.5933952,1858547.9074721,1878475.2407666,1994733.6359615,2133278.2256317,2293582.5902638,2372094.5931797,2414279.7993057,2550199.2908186,2669780.9361678,2890201.1397937,3046951.7266166,3365814.6898362,3340302.2389135,3437362.4192299,3522102.9223234,3447880.0858888,3666951.0492913,3844835.6692526,4150577.9540639,4790864.4179976,5520736.8930308,6264745.2968586,6951946.7577743,7555487.9919909,7783426.4005018,8349805.1156071,9134072.3914824,9984472.4562895,10297904.976938,10792138.422517,10916922.762174,10776912.733872,10805051.460829,11037127.068549,11572416.381414,11850592.875632,12022432.961961,12621614.749876,12526826.280882,13259638.95393
Non-Annex_I,Western_Africa,CIV,Cote d'Ivoire,CO2,2615.7937031233,2667.6366575885,2964.8465843987,3049.8816246393,3133.2202762335,3402.9045484726,3888.6496679377,3857.0257248272,4463.1013769812,4162.9254839575,3960.1290628882,3624.6390409474,3445.5199742887,4055.5166643917,3614.5715028679,3312.4100292168,3459.0816285071,3375.5414460788,3413.2253486162,3279.1383150788,2972.0715936212,3064.8016207324,3052.0359067496,3238.2642033173,3384.4544457473,3702.8219577801,4631.9878205393,5638.9206462869,5464.6057661165,7297.0567716649,6967.1235867813,6986.8940124842,7387.3233186011,5814.3335079685,5995.6558841767,6395.4666073213,6278.6087511863,6234.8458239048,6918.4497277957,6411.2400818177,7314.8303058547,7078.3601347379,9020.1312734053,9800.98660956,10459.07360937,11265.013730697,11403.454110984,12329.803328026,12342.890521556,13190.286958426,13080.581517582,14513.407570554,14763.334785156,14412.454776434
Non-Annex_I,Western_Africa,CMR,Cameroon,CO2,871.08992738874,927.35487326673,967.30960001575,1010.0317027895,984.69787389695,1248.3186611,1162.0830947053,1623.6423535064,1758.8007767213,1910.4176345258,2036.2877147076,2174.5956571413,2305.4910037064,4656.1014448382,4866.637742816,4777.3184220776,5785.0574327247,5259.6664870033,3313.7941622002,4760.9206995192,4754.0728687228,4530.6151934634,4354.5061931769,4758.4373248803,5146.6294556165,5155.6245524203,5285.8549046784,5321.0949111682,5539.0518020296,5333.5936575826,5725.732306082,5699.5738314252,5617.1090468499,5733.5140041189,5634.3674235297,5468.8512244455,5573.6809363273,6733.767167087,7066.0878777139,7711.2693205447,7824.1674491878,7425.1219830473,7506.666458322,8174.1300794342,8864.4862239557,9178.953199654,9696.0965653394,9847.9322736258,10513.026638337,10237.428418766,10380.482168679,10231.280094003,10826.491018706,10755.631491674
Non-Annex_I,Western_Africa,COD,Congo_the Democratic Republic of the,CO2,2926.4465689966,2956.6753078609,3041.257198274,3059.9265560222,3214.5993085354,3159.5592232948,3100.4701361999,3209.7519259977,3232.3953633553,3575.856282343,3539.1782006604,3784.6363210939,3043.8142519956,3979.3078483162,3887.1122847395,3631.5964832336,3399.9508917773,3734.6322934884,3876.8545026718,3684.962460166,3369.2364958902,1894.4515881764,1628.1045947278,1569.8383219638,2482.8020508321,2315.0918405022,2559.5367827068,2566.6220847605,2555.3700404192,2361.2534152307,1876.3213833733,1823.9513967953,1913.6116410398,2318.177031087,2214.1249762958,2482.1292786624,2550.9221647676,2817.9731230577,2891.4455007948,2809.2672921574,2944.3813483304,3367.8036700573,3015.2023854843,4193.6139044392,5385.9989573327,3490.8592786907,2689.8837060815,3129.2211353427,3102.6730324492,3354.527155606,3458.2256037412,3510.2920365102,3891.988706061,3799.5412049982
Non-Annex_I,Western_Africa,COG,Congo,CO2,1803.2479826521,2065.5813596556,1978.1647347108,8958.8350199371,12884.318748395,7965.0579603919,7696.8804498509,2469.3696702206,1529.3617403684,1388.8218450968,1823.1421681401,2047.9583363232,2375.2708590424,2449.5031682678,2417.370228122,2456.4594450793,2393.2646301243,2444.4377363424,2417.1446720068,2419.985353866,2384.4688129012,2432.9387614815,2372.7357960161,2341.7914624283,2143.9282920997,2729.98910562,3286.181846785,3384.1178413265,4026.3033728035,4168.7111346314,4511.5490764954,4398.5138723415,2859.0539283133,3566.1497322112,3619.406669675,4330.1582631095,4817.1759222728,4264.2522870914,4431.737575081,4915.8217220809,5290.9477179252,4850.6433740653,4478.5514550992,5438.2146802437,5276.1754853218,5749.8507744833,5589.8458835446,5530.6554078023,6386.4827405259,7202.0488183799,7368.5949440997,7018.833789913,7719.5904077867,7250.7898067656
Non-Annex_I,Oceania,COK,Cook Islands,CO2,18.764313269764,18.764571803299,20.009350936791,24.07961381042,29.561548777998,24.405475015703,24.042921046242,25.38757493481,25.190227284691,27.071366780102,29.153804079448,57.674187621403,56.808134488663,56.167014723707,50.126912823362,55.457160268855,35.921479811214,40.901816823687,41.253012232846,39.716897302943,41.106887324463,29.572058948031,46.874178575261,47.491180066172,48.806357072388,44.283110383643,44.788495137466,46.13257305199,47.474902540091,47.457442514499,60.920722920745,61.415653556562,33.996755133929,30.74241018266,49.623067842003,81.07714649995,83.937514950772,71.880955755933,73.661060672096,65.696305671654,82.630543394673,93.252911746015,98.092822916087,103.5874196453,110.5487348335,99.966056800437,105.42506739891,114.93347635804,116.93873900231,122.16677687128,124.21843476267,130.25882827484,137.49816351289,142.21082889915
Non-Annex_I,Rest South America,COL,Colombia,CO2,28851.777370465,29158.168090978,29879.071416047,30828.548677853,31934.607111696,34333.210004922,36633.077773786,37618.435722681,40119.821244848,40344.760951815,41088.470459255,41597.307197063,42191.062252787,44279.03726441,45018.761427751,46563.59536989,47081.715126129,49107.049371413,49618.714077484,51154.930943087,53321.721367131,55109.93772745,57172.965793202,60434.401307293,59953.492715518,62741.897737209,61793.178240646,67048.337459814,68156.541799045,59461.885706703,62574.163209501,62202.458111367,59763.578470888,59260.238257835,59285.535604596,61051.078397477,58166.180930738,60355.426377955,60297.047876298,63761.273106249,65773.758501144,70794.022638616,71070.402459963,80928.664457917,82171.143745939,83522.70833566,85853.00774576,78178.249481032,82001.205695999,82706.474587264,80864.947129835,87947.748799136,91760.50396824,100862.71085053
Non-Annex_I,Eastern_Africa,COM,Comoros,CO2,21.866958904727,21.878963544711,21.780486428315,22.535114127565,24.305619724608,25.24733898066,26.179210464073,27.111420869567,27.561541769769,31.762311125718,31.203318991668,29.906621751716,27.807529870377,30.420796989814,29.405701339489,29.325024259817,16.984610822686,50.260655616965,46.148438919584,42.653290494555,39.264239401831,47.351581584695,40.307806312791,39.366746626882,39.252222637997,40.298246242982,41.809091926873,41.868693938071,52.881893966762,54.459644112603,90.860457526838,96.447816560736,99.780682746925,129.37809722218,140.13227260078,135.82862057258,163.26823414406,106.85591997789,107.06241302108,133.02789420677,156.63322095568,142.0968899466,147.43697961892,176.8448509323,154.95224253597,169.77078479953,198.42627704398,255.20943130964,278.68030730494,318.48302218894,334.44542911598,340.25807862444,317.23736095608,317.69501237752
Non-Annex_I,Western_Africa,CPV,Cape Verde,CO2,149.96624725125,149.97302124021,149.20627483584,154.40200929814,166.68989279113,173.15893551681,179.53619015175,185.90008931604,188.8771657899,218.13901468318,214.06723352821,204.8419978548,81.814875770429,89.602094702005,105.571721183,105.20588741914,34.041703907338,50.522436442488,62.495992842246,69.44904906866,53.716125869935,67.28075172172,66.856653337763,65.222774817819,76.387272021645,76.407349815949,91.414094592418,91.467014599094,93.208160417031,95.984126004225,282.55843724304,322.78766018901,359.20674805298,360.24715984269,389.3366297681,607.96499904664,667.21835505424,747.52826028389,728.74186775779,710.11212796875,753.4788646737,879.86695151501,758.60064975697,741.29944759979,776.34301181911,784.05608746613,822.43102313933,869.47703310136,875.11330575751,928.05644718705,975.80483922061,992.74403207867,1037.0825309261,1006.3301278417
Non-Annex_I,Rest Central America,CRI,Costa Rica,CO2,1433.4285399127,1446.515394781,1621.3568173157,1831.8755142476,1798.0414304172,1971.0926363405,2028.4977250104,2556.3128534901,2762.1712232274,2755.0088412996,2490.4985032438,2306.16976108,1971.5791787035,2001.4109532388,2077.832766012,2190.5202585836,2286.0396669669,2410.2537655543,2551.7264282964,2882.394411268,2914.8473440597,3152.2577242606,4241.7211311853,4263.5287189495,5002.841022737,4965.9560148986,4742.0756389235,4676.2835134113,5170.9345896742,5161.3734490845,5119.7495836567,5520.4014307858,5634.1545595853,6056.3184602966,6167.3008124122,6352.8313682499,6902.0019299663,7699.6992453737,7635.0416933326,7326.6411394028,7245.4382119737,7705.8720490075,7644.7718502656,7945.2018076844,8055.9597647154,7770.0365483417,8243.4857390018,8390.8052144569,8453.6853640809,8206.7395215727,7180.3471967695,8018.4864862528,8090.0267965081,8573.3445038455
Non-Annex_I,Rest Central America,CUB,Cuba,CO2,21891.738896863,22069.330405679,21692.773154278,23381.973009127,25360.664583434,26075.391101432,27514.083809043,29998.861351632,32158.900890291,32567.737276711,33403.36056847,33653.199478354,33465.227100632,36035.702169866,38027.45649988,35392.226186832,36030.014300704,39245.522989893,40924.786908188,41715.199100946,38660.371680081,30122.544813905,23912.455018669,21869.618939181,22498.475169907,23940.112909599,25929.353964675,28378.565652314,27858.377889398,28638.235195455,28991.845467898,27819.473207141,26561.869678628,25794.459000986,25313.375698188,26241.294679845,26809.343082306,27693.110190991,26746.955295281,26961.530492584,28207.044497904,27766.828271545,28933.879919652,29093.915235782,26924.367761451,29470.578010418,27371.301074371,26493.212453238,26847.981778143,24578.200103178,21599.736734491,21148.27358564,20847.570147911,22066.987478184
Non-Annex_I,Rest Central America,CYM,Cayman Islands,CO2,25.521111264053,27.318737432254,35.511047293058,38.065129157037,35.896177683707,45.900246287397,43.790509921349,50.782411432746,53.211848905188,55.017448666936,56.752091282459,57.992195529436,58.528986207583,61.593213838176,73.227470363742,75.852390691931,83.841585988615,94.335550202036,107.47035604546,110.18439876527,115.04025759032,113.74352781722,116.34888123197,107.84591448889,126.91364098449,133.01203239864,131.96162199963,135.51940668748,138.75933029145,140.58642215389,131.46538869943,130.18512427227,142.58196095976,150.21611162106,139.25955769716,146.48260846771,163.86057499086,204.79963113843,222.26417813508,226.94309357911,246.59319908261,199.00789612161,190.40571530523,216.05358418691,231.46867467991,250.23401795276,262.59159770617,280.39424813554,269.65487926932,376.633845808,305.62173872572,338.09591044107,339.5196407076,358.01471165214
Annex_I,Central Europe,CYP,Cyprus,CO2,2167.5289409283,2184.2665867494,2663.4313579174,2771.5852282374,2122.1867641327,2163.5765568839,2631.4737790756,2793.8042606157,2903.7149375054,3098.4035059154,3269.9001387883,3131.3101505281,3164.9573050363,3150.6923143014,3202.7220692874,3146.3763678345,3497.5428213316,4059.311623174,4114.1737432916,4350.8660689625,4638.5003766587,5160.4918264455,5488.3494611798,5744.8745712361,5988.8641717572,5858.7770820783,6221.5283565785,6311.5881332128,6615.2416459713,6876.4304506365,7132.102340867,6997.5173409179,7174.7930915091,7843.211059234,7788.3022322184,7905.2190906641,8010.5646757962,8308.2704341846,8493.6281960887,8286.5565109931,7913.4490508795,7655.6826498705,7120.7966574506,6439.4867549361,6816.1161668171,6855.0271399051,7220.6918443075,7361.8956974087,7212.7251803848,7215.4651023488,6801.4090183176,6904.17986249,7185.3095339034,7183.2994975364
